name,address,latitude,longitude
Barnett Hall,Franklin St. ,40.1802074,-92.5813309
City Barbeque,2111 w Henderson road,40.0570533,-83.0760674
Chattanooga Airport,1001 Airport Rd. ,35.0374769,-85.1970513
Kohls doylestown,"Barn Plaza, 1745 S Easton Rd, ,  ",40.2730688,-75.12738519999999
Safeway,18730 East Hampden Avenue,39.6514079,-104.7705603
Temple Coffee Roasters,2200 K Street,38.57464,-121.477586
Children's Museum,3000 N Meridian,39.8106131,-86.1578916
Pushkins's Restaurant,1813 Capitol Avenue,38.57425600000001,-121.483245
Athens Greek Restaurant ,43 Lexington-Springmill Road ,40.7583157,-82.58993989999999
Athens Greek Restaurant ,43 Lexington-Springmill Road ,40.7583157,-82.58993989999999
Athens Greek Restaurant ,43 Lexington-Springmill Road ,40.7583157,-82.58993989999999
Cafe Rose Nicaud,632 Frenchman St,29.9642718,-90.0579143
Best Friends Animal Society,5001 Angel Canyon Rd. ,37.1258542,-112.5439009
Fusion House,18 E Center St,37.0481274,-112.5281923
Sego,190 N 300 W,37.0512389,-112.5345746
Cohn Research Building - Rush University Medical Center ,1735 W. Harrison St,41.8738675,-87.6710269
subway,5842 central,41.6766954,-83.68182709999999
Starbucks,32 6th Ave,40.7200005,-74.00456059999999
Mesa Fuel Depot,1929 Cliff Dr.,34.401592,-119.7235634
I-80 west rest stop Pennsylvania wilds,Mile marker 146.1,41.2033216,-77.1945247
Harvest cafe, Main Street,42.3469379,-76.8461323
Halifax Central Library ,5440 Spring Garden Road,44.6427874,-63.575221
Harvest cafe, Main Street,42.3469379,-76.8461323
AARC Health Equity Clinic,303 N Frio St. Suite 102,29.428628,-98.5037343
The Merc,901 Iowa ,38.9675338,-95.2614205
Leftbank Building,240 N Broadway,45.5346784,-122.6681538
Peekaboo Wood Fired Kitchen,233 W Center St.,37.047619,-112.533613
Quan Hapa,1331 Vine St,39.1104268,-84.5156064
Texas A&M University,400 Bizzell St,30.6194688,-96.3348788
Community College of Philadelphia ,1700 Spring Garden Street ,39.9627561,-75.1665253
Postino Central,5144 N Central Ave,33.5126732,-112.0740998
Church of Our Savior MCC,2011 S Federal Hwy,26.5100819,-80.05970289999999
Starbucks,101 Division St,44.534235,-89.5744588
Starbucks,101 Division St,44.534235,-89.5744588
Dreyfus University Center,1015 Reserve St,44.52601629999999,-89.5694153
A to Z Mini Mart,38 Erford Rd,40.2567971,-76.915481
Open University / The hub cafe,Walton hall,52.02462269999999,-0.7107079
Pirates Alley Cafe,622 Pirate Alley,29.9578432,-90.06435090000001
William Paterson University,300 Pompton Road,40.9459143,-74.19852569999999
Animal care hospital ,3411 Hwy 29,33.915248,-84.0967563
Animal care hospital ,3411 Hwy 29,33.915248,-84.0967563
Animal care hospital ,3411 Hwy 29,33.915248,-84.0967563
starbucks,9300 S IH35 SVRD SB,30.1636038,-97.7905446
CVS/pharmacy Dupont Circle,6-7 Dupont Circle NW,38.9095611,-77.0442272
Community Dental,190 Park Ave,43.6557012,-70.2745193
GWU District House ,"2121 H St, NW",38.8999783,-77.0477196
Clyde Coffee,S Higgins,46.856008,-113.9974219
Wicked Eyed Woman ,133 W. Dixie Ave. ,37.6938478,-85.85921019999999
Sea Tea Comedy Theater,15 Asylum Street,41.766617,-72.6736459
Vibe Coffee ,34 Public Sq. ,37.6932771,-85.8580355
Aldi,2036 Lincolnway E,41.559708,-85.7930974
Cobbler's Cafe,125 E. Dixie Ave. ,37.692594,-85.8572101
Niles North High School,9800 Lawler St,42.0593855,-87.75480569999999
VO2 Vegan Cafe (O2 yoga),"1001 Massachusetts Ave., Cambridge",42.3696916,-71.1111332
Somerville Public Library West Branch,40 College  Ave,42.398135,-71.121735
Lucky Taco,Main St.,41.7800315,-72.5215375
Emory University Student Health,1520 Clifton Rd,33.798176,-84.323931
MMI Preparatory School Library Bathroom,154 Centre Street,41.0130475,-75.89788899999999
Psychology Building / University of Florida ,945 Center Dr,29.6424737,-82.34666159999999
Curia,2029 NW 6th St,29.671608,-82.330669
Westminster Presbyterian Church,1521 NW 34th St,29.666154,-82.37085599999999
Witches Brew,311 Hempstead Tpke,40.70478970000001,-73.65055749999999
Oakleaf Cakes Bake Shop,12 Westland Ave,42.343211,-71.0866613
Stadswerkplaats Utrecht,Eendrachtlaan 218,52.06376479999999,5.1111372
Griftpark,Blauwkapelseweg 30,52.0998632,5.1279755
Wilhelminapark,Wilhelminapark,52.0905758,5.1418167
Park Lepelenburg,Lepelenburg 39,52.0891303,5.127439499999999
Club BASIS,Oudegracht aan de Werf 97,52.0930285,5.1166126
Openbare bibliotheek Groningen centrum,Oude Boteringestraat 18,53.2189644,6.5641663
Janskerkhof public toilet,Janskerkhof 28,52.0933341,5.1222639
Body Talk,Oudegracht 64,52.0945987,5.1169603
Ideificio,Via Pietro Giuria 23,45.0483209,7.6785444
Global Cafe,820 Massachusetts St,38.9685479,-95.2356118
Blandy Experimental Farm and the State Arboretum of Virginia ,400 Blandy farm lane,39.0624112,-78.0622028
Leeds City Museum,Millennium Square ,53.80114349999999,-1.5478826
Hi-lo Lounge,1354 Prince Ave,33.96347660000001,-83.40093019999999
The Old Pal,1320 Prince Ave,33.96356,-83.40052399999999
UP Cafe,1901 Traffic Street NE,44.9919091,-93.2253118
Hokka Hokka Japanese Restaurant ,7830 Germantown Ave,40.0690684,-75.1995208
University of Pennsylvania Museum of Archaeology and Anthropology,3260 South Street ,39.9492597,-75.1913295
Pescados,College Plaza 265 N Broad Street,35.2371225,-82.73232259999999
Pescados,College Plaza 265 N Broad Street,35.2371225,-82.73232259999999
Heymans Building,Grote Kruisstraat 2,53.2231502,6.5575627
The Seafood House ,751 Azalea Rd,30.652847,-88.139539
The Seafood House,751 Azalea Rd,30.652847,-88.139539
Parentlink,4800 Santana Circle,38.8975235,-92.3360212
Dots Cafe,2521 SE Clinton St,45.50346450000001,-122.6398625
Cloud city coffee,8801 Roosevelt way NE,47.6923249,-122.317981
Central Lutheran Church,1820 NE 21ST Ave,45.53608209999999,-122.6444777
Bar De Rits,Pottebakkersrijge 2,53.2164454,6.558980000000001
Townsend's Eugene Teahouse,41 W Broadway,44.0500987,-123.093072
Fire Island Rustic Bakeshop,1343 G Street,61.20886350000001,-149.8949318
CWU Bouillon ,"Bouillon Hall, N. Walnut St.",47.000893,-120.5385348
Brooklyn Roasting Company ,200 Flushing Ave,40.6975982,-73.96794109999999
Ekko,Bemuurde Weerd WZ 3,52.0975119,5.1144361
CWU-Bouillon,"Bouillon Hall, N. Walnut. St.",47.000893,-120.5385348
CWU-Bouillon,"Bouillon Hall, N. Walnut. St.",47.000893,-120.5385348
Colina Cuervo ,759 Nostrand Ave ,40.6712837,-73.9502392
CWU-Bouillon,"Bouillon Hall, N. Walnut St.",47.000893,-120.5385348
CWU-Bouillon,"Bouillon Hall, N. Walnut St.",47.000893,-120.5385348
CWU-Language and Literature,"Language and Literature, N. Walnut St.",47.0047473,-120.5400587
Pacific Fabrics and Crafts,838 E Northgate Way,47.7095553,-122.3189201
Oak Grove Fred Meyers,14700 SE McLoughlin Blvd.,45.4168995,-122.6304983
Brauhaus Schmitz,718 South St.,39.94206670000001,-75.1545876
Action comics,210 n. Boulder hey suite 110,36.04189179999999,-114.9825592
P's and Q's Market,1301 NE Dekum St,45.5719883,-122.6515884
Target,1316 Dallas Hwy,32.4216765,-96.8369678
Romp N Roll,4200 Main St #100,35.326507,-80.64588599999999
CYN Counseling,18640 W IL Route 120,42.3398239,-87.9961786
Wells Public Library,1434 Post Rd,43.3184116,-70.58338069999999
Trader Joe's Montecito Plaza,337 3rd St,37.9694349,-122.5164305
Germantown cafe,1200 5th Ave N,36.1755127,-86.7878844
Mean Greens Cafeteria,902 Avenue C,33.20662009999999,-97.1511562
Crooked Crust,101 Ave A,33.2145156,-97.1459445
Amherst Regional High School,21 Mattoon Street,42.37985,-72.51214019999999
Crooked Crust,101 Ave A,33.2145156,-97.1459445
Chaparral High School,1007 East Goldust Avenue #1007,33.579107,-111.9434604
Taqueria Mi Pueblo,208 Sir Francis Drake Blvd,37.9748919,-122.561388
Mudhouse Coffee ,323 S Ave,37.2074646,-93.2926495
Chipotle Mexican Grill ,1211 E St Louis St ,37.2097393,-93.275596
James Coffee Co,2355 India st,32.7291829,-117.1703587
Central Co-op,1600 E Madison St,47.6153273,-122.3112307
Métier Racing & Coffee,1017 E Union St,47.6127018,-122.3186498
British School Lincoln Park,814 W Eastman St,41.9076604,-87.6487982
LGBTQ Youth Space,452 S First St,37.3294708,-121.8852663
Stormbreaker Brewing,832 N. Beech St.,45.5494277,-122.6751446
Stormbreaker Brewing,832 N. Beech St.,45.5494277,-122.6751446
Stormbreaker Brewing,832 N. Beech St.,45.5494277,-122.6751446
University of Wisconsin Green Bay,2420 nicolet dr,44.5338277,-87.9295849
Cortado ,26 S Clinton Street ,41.6604385,-91.5343647
Shawnee Public Library,3912 West Broadway,38.2498483,-85.81722119999999
Cheddar's Scratch Kitchen,12201 East Colonial Dr,28.5661427,-81.2007143
Maple Street Biscuit Company ,41 Cordova St. ,29.89513629999999,-81.31470829999999
Rocky Mountain Orthopaedic Associates ,627 25 1/2 rd,39.0960912,-108.5806216
Jojo's Philosophy Bar and Grill,169 Bleeker St.,40.728919,-74.00017199999999
"Cork and Cow (wine, cheese and tapas)",3152 Walden Lane,36.0684087,-79.5093991
Starbucks,301 Greenwich Ave,41.0247506,-73.62531930000002
The Vashon Island Coffee Roasterie,19529 Vashon Highway SW ,47.4294047,-122.4606446
Mother Pho,167 E Broad St,33.957832,-83.37594729999999
AM/PM,16629 HWY 99,47.84749919999999,-122.2937795
Mother Pho,167 E Broad St,33.957832,-83.37594729999999
Gonzales Community School,851 West Alameda,35.6897174,-105.9558401
Rockaberry,5557 Monkland,45.4761231,-73.6223524
Mr mikes,2143 maim street,42.5851182,-72.20672309999999
As You Wish Pottery Painting  ,1649 S Stapley Dr,33.3837638,-111.8027709
Northtown Coffee,1603 G St ,40.8746933,-124.0838387
Mr mikes,2143 maim street,42.5851182,-72.20672309999999
Starbucks,1641 S Stapley Dr A1,33.3846183,-111.8028212
Benton Habitat for Humanity ,4840 SW Philomath Blvd,44.5521551,-123.3059122
King Kullen,2730 Sunrise Hwy,40.6684943,-73.5262968
Constellation Building,10 N Livingston St,43.0812393,-89.37609119999999
Cafe Yumm!,130 Oakway Center,44.0664699,-123.0770519
Dunkin' Donuts,1766 Merrick Ave,40.6750073,-73.5573976
Eight Cousins,189 Main St,41.552233,-70.6168957
Prospect Heights Public Library,12 N Elm St.,42.067464,-87.933027
Baja Fish Tacos,3664 Bristol Street,33.6940986,-117.8853543
Wal-Mart ,415 Conley rd,38.9549785,-92.2967368
Lush Nightclub,990 Central Ave NE,44.9954496,-93.2476794
Wal-Mart ,3001 W Broadway,38.9571145,-92.382617
Viroqua Food Co-op,609 N Main St,43.5604732,-90.888838
Viroqua Food Co-op,609 N Main St,43.5604732,-90.888838
Wal-Mart ,1201 Grindstone Parkway,38.9128577,-92.3243659
Number 9 Lounge at the Evening Star Cafe,2000 Mount Vernon Ave,38.8239995,-77.0585167
Gwyneville Medical Practice,220 Gipps Rd,-34.4143212,150.8697467
Gwynville Medical Practice,220 Gipps Rd,-34.4143212,150.8697467
Gwynville Medical Practice,220 Gipps Rd,-34.4143212,150.8697467
Chin Dian Cafe,1500 East Hennepin Ave,44.9913058,-93.2303865
Clowes Memorial Hall,4600 Sunset ,39.8381696,-86.17054619999999
"Alliant International University, Walter Library",10455 Pomerado Rd,32.8994785,-117.0989533
JoAnn Fabrics,11945 Sw Pacific Hwy Ste 250,45.4338954,-122.7653831
"Everyman Cinema, Level 4 Trinity ",Albion Street,53.7999158,-1.5448894
Dollar Tree,951 W. Main St.,33.044191,-97.0177039
Dali,415 Washington st,42.3784073,-71.1067478
Lola's Mexican Cuisine,4140 atlantic,33.8325832,-118.1847344
Thunderbird Coffee - Manor,2200 Manor Rd,30.2844069,-97.7193948
Austin School of Film,2200 Tillery Street,30.2857132,-97.7029108
Ben and Jerry's,3070 Excelsior Boulevard,44.94685519999999,-93.3222995
Cook Childrens Medical Center,801 7th Ave,32.7370544,-97.3413636
Montclair State University Student Center,"Student Center and Annex, 1 Normal Ave",40.8628079,-74.19744200000001
Star Market,45 morrissey blvd,42.318419,-71.050705
Allen Hall,"0012 Allen Hall, Buffalo, NY ",42.899403,-78.8702404
Open Home,1710 W. 45th st. ,39.0465654,-94.6063748
Open Home,1710 W. 45th st. ,39.0465654,-94.6063748
Dominoes pizza ,1084 eagelton Blvd ,39.9098339,-83.4272804
In.gredients ,2610 Manor Road,30.28526829999999,-97.7146146
Ursinus College,601 Main street,40.1939175,-75.4571055
Ursinus College,601 Main street,40.1939175,-75.4571055
Berg'n,899 Bergen st.,40.6773075,-73.9573236
UMD Duluth ,1208 Kirby Dr,46.8190416,-92.0849547
Kent County Public Library,111 B1 N. Main St,39.3415712,-75.8793676
Kent County Public Library,408 High St,39.2110727,-76.06907609999999
Dicarlo Salon & Barbershop,767 n water street,43.04024620000001,-87.9097285
Acre 121,1400 Irving St NW,38.9284986,-77.0335765
Starbucks ,16227 Kenrick Ave ,44.7135047,-93.2802206
the next door,2020 Waugh Dr,29.7499715,-95.3963908
Starbucks,2900 Monroe Avenue,43.1111486,-77.5470779
Wadham College,Parks Road,51.7586098,-1.2567341
R & M Laundromat,4000 Chippewa,38.5891267,-90.2543519
R & M Laundromat,4000 Chippewa,38.5891267,-90.2543519
"228-270 Wilder Dr, Spartanburg, SC 29301, USA",228-270 Wilder Dr,34.921843,-81.99441000000002
Gender Health Center,2020 29th St #201,38.5618465,-121.4732383
Armstrong Hall,94 Beechurst Ave,39.6350471,-79.9556277
Dish Cafe,327 Raritan Ave,40.4997686,-74.4266073
Bob's Clam Hut,315 US Rt 1,43.112391,-70.7339686
Stow-Munroe Falls Public Library,3512 Darrow Road,41.160826,-81.440856
Thistle Pig,279 Main Street,43.23470349999999,-70.8094734
Mountain Town Brewing Company,614 W Pickard Rd,43.612239,-84.78291089999999
Aguilar library,174 e 110 st,40.7942325,-73.94343599999999
Rudders Public House,70 Wallingford Square,43.08603,-70.74286599999999
Lils Cafe,7 Wallingford Square,43.0858468,-70.7436445
Target,8455 N Wickham Rd,28.2277362,-80.7198137
Green's Towing and Recovery,1504 N Fancher Street,43.6178126,-84.77145879999999
Target,1985 Sheridan Blvd,39.7463006,-105.0560834
Oaks Mall,364 w hillcrest dr. ,34.1845799,-118.887892
Valero ,722 E cypress ,40.5714038,-122.3587269
Broad Art Center,240 Charles E Young Dr N,34.075768,-118.4411064
Lunchbox wax,1000 s. Colorado blvd,39.698041,-104.9400903
Resolution Brewery ,3400 Mointain View,61.22311999999999,-149.8177062
Cheesecake factory,8501 w. Bowels ave,39.6119798,-105.0956537
Fuki Sushi,8509 18th Ave,40.60749879999999,-74.00205369999999
Dusty's Bar & Grill,119 S Elm St,33.21368410000001,-97.1335019
Coffee Emporium,110 E Central Pkwy,39.1077626,-84.5125284
West Hall,391 SW 30th St,44.5635613,-123.2843915
Starbucks,519 Montauk Highway,40.68856299999999,-73.340496
Art Academy of Cincinnati,1212 Jackson St.,39.1087409,-84.5138186
Church Street Brewing Co. ,1480 Industrial Dr Unit C,41.9681942,-87.98924129999999
Naked Mountain Winery,2747 Leeds Manor Rd,38.926872,-77.99741999999999
The Board and Brew,8150 Baltimore Ave,38.9914779,-76.9343643
Design Tech High School ,1800 Rollins Road,37.5981798,-122.3794315
Yellow Monkey Frozen Yogurt ,162 S Virginia Ave,31.453903,-83.527855
Massage Envy,3107 S IH 35,30.5458762,-97.6918398
Hockomock Area YMCA Bernon Family Branch,45 Forge Hill Road,42.07821879999999,-71.43447739999999
Karmasouptra (and other food outlets),20 Bow St,43.8566908,-70.10188959999999
Schooner Exact Brewing,3901 1st Ave S,47.5677389,-122.3356331
Edna's of Asheville,870 Merrimon Ave,35.6284704,-82.5531251
Garrido's Bistro,19605 Mack Avenue,42.4257469,-82.9100993
Mañana,1603 S Congress Ave.,30.2474086,-97.7501156
University of Wollongong, Northfields Avenue,-34.40795689999999,150.877135
Carmat Collision,1650 Mansfield ,36.9848743,-121.9824055
Casey's General Store,1315 Lincoln St,39.5637651,-97.6569416
Casey's General Store,1315 Lincoln St,39.5637651,-97.6569416
University of Lethbridge Library building,4401 University Dr W,49.67760819999999,-112.8641889
Cellular Sales Verizon,300 Brickton St.,38.9471762,-92.2954958
Hyvee ,7910 Cass St,41.2657541,-96.0393347
Miner's Ace Hardware,186 Station Way,35.12087229999999,-120.5800872
Coffee Fix ,12508 Moorepark,34.1501843,-118.4054023
Coffee Fix ,12508 Moorepark,34.1501843,-118.4054023
Fabrica,Duke Street,50.8227183,-0.1425101
Saint Thomas University - Dr. Daniel O'Brien Study Hall,51 Dineen Drive,45.9440705,-66.6450858
Bobolink Dairy,369 Stamets Rd,40.5671283,-75.062658
1414 Gay Rd,1414 Gay Rd,28.6016158,-81.36609589999999
Cortado Coffee ,26 S Clinton Street ,41.6604385,-91.5343647
Westminster College,1840 S 1300 E,40.7307314,-111.8556077
FedEx,307 N Perkins Rd,36.1262951,-97.0507667
Summerhays Music,547 N Main St,41.0681052,-111.9739702
Sugarhouse Coffee,2011 S 1100 E,40.7265636,-111.8590833
Washington Ethical Society,7750 16th Street NW,38.9852083,-77.0368151
Kentucky Center for the Arts,501 W Main St,38.25753570000001,-85.7590438
Marriott Marquis Washington DC,901 Massachusetts Ave NW,38.9037153,-77.0248087
First Unitarian Church ,809 So Fourth,38.2439172,-85.7583539
Barnes-Jewish Hospital,1 Barnes Jewish Hospital Plaza,38.6352605,-90.2648098
Santa Fe College,3000 NW 83rd St,29.6805076,-82.4301823
Lazy Daisy's ,1515 Gerrard Street East,43.6726958,-79.31948609999999
Lazy Daisy's ,1515 Gerrard Street East,43.6726958,-79.31948609999999
"J. Foster Watkins Academic Building, Landrum Education Dr, Oakwood, GA 30566, USA",J. Foster Watkins Academic Building,34.2343853,-83.8672649
Simply Coffeehouse & Eatery ,204 W. Blackhawk Ave.,43.0513991,-91.1480184
Port orchard library ,87 Sidney ave,47.5424263,-122.635753
Columbia City Hall,701 E Broadway,38.9518997,-92.3291378
1st and Collins Starbucks,4804 1st ave NE,42.02661639999999,-91.6214714
Leslie J. Savage Library - Western State Colorado University,600 N. Adams Street,38.5466342,-106.917701
Center for Care and Discovery,5700 S Maryland,41.7910678,-87.60495069999999
Kowalski's Market,2440 Hennepin Ave S,44.9580378,-93.2949118
Kowalski's Market,2440 Hennepin Ave S,44.9580378,-93.2949118
Celebration Cinema North,2121 celebration dr ne ,43.0010809,-85.59338319999999
Holiday,2448 Hennepin Ave S,44.9579218,-93.295002
Pastry Pub,86 W Center St,37.67759059999999,-113.0630593
Great Wolf Lodge,20500 Old Highway 99 SW,46.7901475,-123.0101556
Domino's,5863 Neal avenue n,45.0326847,-92.8474578
Chapterhouse Cafe & Gallery,620 S 9th St,39.9419226,-75.1573684
EF Center Boston,2 Education St,42.3698372,-71.0688394
AMC Danbury,61 Eagle Rd,41.416107,-73.4153357
AMC Danbury,61 Eagle Rd,41.416107,-73.4153357
Coffee Station,2351 Oregon Pike,40.0894464,-76.2806619
Robert Lee Moore Hall (math/physics/astronomy building) ,2515 Speedway,30.2889866,-97.7363642
Buggytown Sub Shop,456 Chestnut St,40.9171479,-77.0491098
Target,7000 Austin St. ,40.7210293,-73.8477705
School of The Art Institute of Chicago - Sharp Building,37 S Wabash,41.8809923,-87.6256487
Golden Corral,450 Jefferson Rd,43.0897246,-77.63991450000002
Elderberry's,3555 E Electric Rd,37.2254171,-79.9979196
University of Oregon Clinical Services Bldg,901 east 18th ave,44.0400161,-123.0792469
Providence Regional Medical Center Everett - Pacific Campus,916 Pacific Ave,47.97550210000001,-122.2168002
University of Oregon Clinical Services Building,901 e 18th ave,44.0400161,-123.0792469
University of Oregon Clinical Services Building,901 e 18th ave,44.0400161,-123.0792469
Killingsworth Dynasty,832 N Killingsworth St,45.5624688,-122.6757644
Integrated science complex ,636 university drive west,42.31427619999999,-71.0420053
Knight Library ,1500 Kincaid St ,44.0433265,-123.0786489
Hesburgh library ,221 Hesburgh Library,41.7023579,-86.2341945
Springfield Little Theatre,311 E. Walnut,37.2073294,-93.2909306
Prince Lucien Campbell Hall,1415 Kincaid St,44.04433359999999,-123.0783092
Sabino Canyon,5900 N Sabino Canyon Rd,32.3100886,-110.822506
Jb's Mongolian Grill,75 Consumers Dr,43.8691717,-78.91268029999999
Heavenly Bite bake & cafe,302 wood st,60.72101849999999,-135.0562988
Starbucks Vineyard Town Center,251 Vineyard Town Center Way,37.1112277,-121.6425284
Thinker Toys,311 Vineyard Town Ctr,37.1121722,-121.6429289
Trident Booksellers and Cafe,338 newbury st,42.3482376,-71.08660970000001
Trident Booksellers and Cafe,338 Newbury St,42.3482376,-71.08660970000001
Kohl's,199 N Pantano Rd,32.2236559,-110.8262778
Dubois County Herald,216 E. 4th St,38.3901414,-86.92916749999999
Kitt Central,2480 Kittredge loop drive,40.0030816,-105.2625641
Dunkin' Donuts,1118 General Washington Memorial Blvd,40.2891292,-74.8777647
Black Kite Coffee ,2499 Collingwood Blvd,41.6710553,-83.5552317
University of New Haven Dental Clinic ,419 Boston Post Rd ,41.292418,-72.962999
Dubois County Herald,216 E 4th Steet,38.3901414,-86.92916749999999
Starbucks,130 McMahan Blvd,40.5817497,-83.08215009999999
Salem Public Library ,821 E. State St,40.9006205,-80.8493173
Salem Public Library ,821 E. State St,40.9006205,-80.8493173
Commonplace Coffeehouse and Roastery,117 Grant Street,40.6159863,-79.1410041
The Nook Cafe,4701 Calhoun #150,29.72276,-95.3371689
Circus Coffee House,7 Woodmont Ave,43.653226,-79.3831843
Regina Hospital,1175 Nininger Road,44.7468104,-92.8719124
Matnas Tverya,Tverya 15,32.8113464,34.9909336
State Street Pub and Grill,601 State St,32.9136109,-96.637935
Abraham Lincoln high school ,555 Dana Ave,37.32789,-121.9242084
WKU Glasgow Campus,500 Hilltopper Way,36.97863359999999,-85.9161225
Flying Biscuit Cafe ,5975 Roswell Road,33.91853,-84.3779526
Intrinsic Smokehouse and Brewery,509 W State St,32.913634,-96.63707
Cafe Hapina,Masada 43,32.8103444,34.9915941
Intrinsic Smokehouse and Brewery,509 W State St,32.913634,-96.63707
Intrinsic Smokehouse and Brewery,509 W State St,32.913634,-96.63707
Starbucks,"5385 Crooks, Rd",42.5986605,-83.16913509999999
Doobie's Place,Masada 16,32.8093669,34.9938829
Akron General Medical Center - Ambulatory Care Center,1 Akron General Ave,41.0782747,-81.5324734
Maru sushi and grill,427 east michigan,42.2940928,-85.5783861
"Barnard College, Barnard Hall",1000 Broadway,40.7423132,-73.98901769999999
Wellesley College,21 Wellesley College Rd. ,42.2948909,-71.3086057
Coffee Mob,1514 Newkirk Ave,40.6357202,-73.962555
Plaza Emporium,900 Virginia ave,38.939319,-92.3237061
Gettysburg College,200 n. Washington st,39.8336297,-77.2333342
Costa Coffee,48 London Street,52.629069,1.2947151
La Colombe Coffee Shop,130 S 19th Street,39.9506398,-75.1725028
The Lavender Clinic,"1345 South Beretaina Street, Suite 101",21.3002101,-157.8403433
Heine Brothers Chenoweth Lane,119 Chenoweth Ln,38.2542006,-85.6561069
Moore College of Art and Design,1916 Race Street,39.95720559999999,-75.17191059999999
Apple University Park Mall,Grape Rd,41.7034566,-86.18749179999999
Jeanine's Bakery,15 East Figueroa St.,34.4230808,-119.7028282
New Seasons Lombard,Lombard,41.8800296,-88.00784349999999
World Market ,610 State Street,34.4181644,-119.6968055
Roots Market,5805 Clarksville Square Drive,39.2124263,-76.93875469999999
Trader Joe's,3025 De La Vina,34.4392416,-119.728812
JCCC,12345 College Blvd,38.9237863,-94.7306238
Jill's Place,632 Santa Barbara St.,34.4207851,-119.6953387
Target,3055 Columbia Blvd.,28.5514209,-80.8419603
HyVee,"4221 W Circle Dr NW,",44.0643861,-92.5240978
Public Restrooms,opposite 26 Village Green Way,44.2797141,-68.3271322
Gettysburg National Military Park Museum and Visitor Center,1195 Baltimore Pike,39.811577,-77.2259599
Mama Mia Restaurant,93 Moo 3 Rim Had Road,7.9502782,98.2800603
Market Hotel,1140 Myrtle Avenue,40.69705560000001,-73.9347129
University of winchester,Sparkford close,51.0578667,-1.3256834
VBites,East street,50.8623214,-0.0766768
Pink Lane Coffee,1 Pink Ln.,54.96943899999999,-1.6176166
Empty Shop,35c Framwellgate Bridge,54.776194,-1.57873
Lamplighter Roasting Company,116 S Addison St,37.5488762,-77.4707179
Lamplighter Roasting Company,26 N Morris St,37.54653830000001,-77.4568224
SMCC health science center,2 fort road,43.6467515,-70.22922
Subway,3131 b neider rd,38.9270169,-95.2634256
Heirloom ,401 E 63rd street,39.01339,-94.583471
Lyfe Kitchen,259 East Erie,41.8937953,-87.62076599999999
University of southern Maine,Forest ave,43.6812207,-70.2897337
Legends Sports Bar & Grill,128 Center St,44.1066501,-70.2267194
John Burroughs School,712 S. Price Rd.,38.6450109,-90.365439
Blue Moon Bagel Cafe,236 Main st,42.1939685,-71.2886542
200 Degrees café ,31 bond Street ,53.7975895,-1.5461697
Western Illinois University - QC Campus,3300 River Drive,41.5139386,-90.4929641
Jaho Coffee,1651 Washington St,42.3378806,-71.0754999
Dakota Counseling Institute ,917 East 5th,43.7135588,-98.0139244
Mayo Clinic Baldwin Building,221 4th Ave SW,44.020998,-92.468579
Chunky's Nashua Cinema and Pub,151 Coliseum Ave,42.761971,-71.4988873
Groton Long Point Casino/Post Office ,46 Beach Rd.,41.3120541,-72.0096566
aroma cafe,king david,31.7743783,35.2226169
Tillamook Regional Medical Center,1000 3rd St,45.4569,-123.854181
Juniors,1515 broadway,40.7578505,-73.9866898
Starbucks,99 St Martins Lane,51.5104859,-0.1271282
Starbucks,99 St Martins Lane,51.5104859,-0.1271282
Walmart Supercenter,4051 E Fairview Avenue,43.6181533,-116.3433691
Cinemark Altoona & XD,2227 Adventureland Drive,41.66029899999999,-93.489167
Cinemark Altoona & XD,2227 Adventureland Drive,41.66029899999999,-93.489167
Woodland Creek Community Park,6729 Pacific Ave. SE,47.0394838,-122.7937343
Starbucks,3324 S Range Line Rd,37.0524329,-94.4790245
Starbucks,3324 S Range Line Rd,37.0524329,-94.4790245
Safeway,8860 152st.,49.1633098,-122.8006068
Domino's,4235 Summer Avenue ,35.1485153,-89.9194485
Domino's on Summer Ave,4235 Summer Avenue ,35.1485153,-89.9194485
Pho Aroma,5605 Delridge Way Southwest,47.55172460000001,-122.3632814
99 Mount Auburn Street,99 Mount Auburn Street,42.3729029,-71.1205624
Conserv Fuel,254 Santa Rosa St,35.2890015,-120.6649757
Whitechapel Gin Bar,600 Polk St,37.782414,-122.418765
Alder Building ,818 e 15th Ave ,44.043074,-123.079861
Pharmacy Building ,1601 SW Jefferson Way,44.5646008,-123.2748155
Kerr Administration ,500 SW Jefferson Way,44.5641664,-123.2748269
Marathon gas station,5273 Pleasantview rd,45.4693051,-84.9145577
Jo Ann fabrics,1608 Anderson rd,45.3536209,-84.972717
Starbucks,"3148 Del Monte Blvd Unit C Marina, CA  93933 United States",36.6867491,-121.8000537
Nakijin Village Culture Center,5110 Imadomari,26.6916548,127.9273023
Miko Poké,2701 Monroe St #250,43.0566355,-89.4290631
Know Thy Food Cooperative,3434 SE Milwaukie Ave,45.497736,-122.6536939
Roscoe's,SE Stark at SE 81st,45.5191419,-122.580293
The Red Hot,2914 6th Ave,47.2550439,-122.4745321
Nick the Greek,143 W Santa Clara Street,37.3353604,-121.8927614
Durrell,W Plum St,40.5766325,-105.1070112
Half Price Books,16828 Southcenter Pkwy,47.45265759999999,-122.2606089
Unleashed by Petco,"2663 Gateway Rd, 103",33.1262607,-117.2528757
